household_index,evaluation_windows,mae_kwh,seasonal_naive_mae_kwh,beats_seasonal_naive,central_80_coverage_percent,central_80_width_kwh
1133,24,0.0683424910530448,0.08984027782248126,1,82.29166666666666,0.22922216097099912
1144,24,0.16445456512479317,0.20101041719317436,1,80.20833333333334,0.49012711659694713
1147,24,0.16122455389187154,0.22061631793621927,1,76.90972222222221,0.4356063097818858
1166,24,0.025952304428857233,0.029343750120864973,1,80.03472222222221,0.08530967877919061
1167,24,0.3449823061883863,0.48330034588515347,1,80.55555555555556,1.081604251275874
1170,24,0.10004504552731912,0.1328107644415771,1,83.85416666666666,0.322322227487651
1177,24,0.15888773779281312,0.2527777781037407,1,81.59722222222221,0.544040538267129
1189,24,0.1409790828668823,0.1725121524779954,1,81.94444444444444,0.47819599012533825
1190,24,0.08316812384873629,0.11727430480014947,1,81.94444444444444,0.2850924195049124
1191,24,0.11406667489467913,0.17050347152204873,1,84.72222222222221,0.35722585867107326
1192,24,0.4350938864776658,0.37547395748293233,0,60.06944444444444,0.540365791413933
1195,24,0.10849713884656215,0.15704861159125963,1,77.08333333333334,0.2827358051824073
1200,24,0.22637105592164314,0.3030642349040136,1,87.5,0.8888747964261307
1203,24,0.13958850958281094,0.17023958287770963,1,75.69444444444444,0.41134148489476907
1206,24,0.25488167107363957,0.3295972208595938,1,78.99305555555556,0.7597979116770956
1213,24,0.05835945829231706,0.0987569439328379,1,79.86111111111111,0.17665246348284805
1215,24,0.05457233057434981,0.0866510414182105,1,89.93055555555556,0.2297059138590056
1224,24,0.24851355497958139,0.3320659731915738,1,75.34722222222221,0.5184176499541435
1235,24,0.08956899693132275,0.12952604047798863,1,85.24305555555556,0.30243979045189917
1236,24,0.13764835363771352,0.19485590315889567,1,81.59722222222221,0.4574088589805696
1237,24,0.22292486646781778,0.3239062508671648,1,77.43055555555556,0.6798219687771052
1268,24,0.38165238778714816,0.514795138914552,1,88.02083333333334,1.185007790207035
1270,24,0.15474185509891766,0.21230381892140335,1,82.98611111111111,0.4849078755101396
1274,24,0.08324153506610957,0.0879826385450239,1,81.25,0.25931767982223797
1276,24,0.14752884207862532,0.18435069450384212,1,77.08333333333334,0.4111281023102088
1296,24,0.09505558801659693,0.15792708256695834,1,81.25,0.30959863564930856
1307,24,0.23779286266977173,0.3411197915233465,1,78.29861111111111,0.7498925858332465
1320,24,0.22030293246077942,0.294107638181433,1,81.25,0.6502226770907227
1324,24,0.1416054688161239,0.21446527754111835,1,80.20833333333334,0.4308539628723843
1325,24,0.2426068451669481,0.32261111128092224,1,82.46527777777779,0.809013970558428
1326,24,0.32505422148905283,0.33678125094674116,1,85.9375,1.0130153235255017
1327,24,0.2553440911643621,0.4046892366475529,1,76.38888888888889,0.7843336547310982
1336,24,0.2009521685864052,0.3730833321994093,1,78.125,0.5738491822655002
1337,24,0.09525768237007368,0.11631770903477445,1,84.20138888888889,0.3682730780500505
1341,23,0.1929508004796462,0.25673369669179985,1,83.33333333333334,0.6316032123252533
1344,24,0.13710723229451105,0.1820642346283421,1,80.38194444444444,0.45871225943685406
1345,24,0.5424386957699122,0.7412465269509185,1,77.25694444444444,1.3729328027046803
1348,24,0.2813808709486491,0.3288906264739732,1,76.73611111111111,0.7579203745764163
